Clayton Nelson,Burglary,2020-10-28,Delaware
Jamie Hall,Kidnapping,2021-11-21,Arkansas
Charles Wolfe,Forgery,2021-05-15,Georgia
Gregory Duffy,Assault,2020-07-24,Tennessee
Rachel Caldwell,Fraud,2021-12-23,Kentucky
Ricky Payne,Grand Theft Auto,2020-12-22,Kentucky
Steven Peck,Fraud,2021-03-08,North Dakota
Luke Kidd,Drug Possession,2018-11-10,Indiana
Monica Cooley,Robbery,2018-09-21,Pennsylvania
Joseph Ellis,Identity Theft,2019-07-18,Texas
Kevin Dominguez,Arson,2019-02-05,Colorado
Erica Lewis,Vandalism,2022-08-15,Nevada
Ashlee Moyer,Arson,2020-02-04,Arizona
Ethan Porter,Fraud,2018-10-29,Arkansas
Raymond Lawson,Fraud,2020-12-21,Florida
Maria Brown,Drug Possession,2021-05-13,Arkansas
Jacob Roberts,Kidnapping,2020-08-04,Tennessee
Lisa Lewis,Burglary,2020-06-15,Arizona
Stacy Clark,Arson,2019-03-29,Virginia
Kayla Burton,Robbery,2023-03-03,New Hampshire
Marcus Perry,Drug Possession,2020-07-02,California
Brianna Jacobs,Drug Possession,2021-04-14,Oklahoma
April Young,Arson,2019-05-15,Michigan
Steven Jensen,Identity Theft,2022-09-30,New Jersey
Kenneth Ross,Robbery,2021-07-04,Massachusetts
Terry Jennings,Embezzlement,2022-01-12,Hawaii
Pamela Jefferson,Robbery,2023-04-06,Illinois
Shawn Herrera,Embezzlement,2020-08-30,North Carolina
Sarah Gonzalez,Robbery,2021-06-19,Colorado
Eric Fischer,Kidnapping,2021-11-15,Vermont
Joseph Shields,Identity Theft,2021-05-22,Michigan
Miguel Zuniga,Forgery,2020-07-11,Alaska
Angela Rice,Identity Theft,2018-09-27,Montana
Marcus Conner,Homicide,2020-09-23,Michigan
David Morgan,Embezzlement,2020-07-11,South Dakota
Mary Harrison,Embezzlement,2019-03-18,Delaware
Haley Soto,Burglary,2020-03-24,Connecticut
Ms. Nancy Perez,Assault,2020-03-11,Minnesota
Lisa Duke,Drug Possession,2019-02-25,Alaska
Jennifer Smith,Identity Theft,2019-05-10,Tennessee
Rebecca Doyle,Embezzlement,2019-06-16,Wyoming
Brittney Lopez,Identity Theft,2019-04-16,Nevada
Kristin Miller,Arson,2022-04-30,Wisconsin
Joel Sullivan,Burglary,2021-10-15,Alabama
Angel Mccarthy,Embezzlement,2018-08-10,North Carolina
Kristin Williams,Kidnapping,2020-09-28,Colorado
Chris King,Kidnapping,2023-05-08,Michigan
Ronald Patterson,Vandalism,2022-01-21,Texas
Carl Mcintosh,Drug Possession,2020-04-10,Oregon
Tony Moore,Burglary,2020-05-01,Rhode Island
Wendy Rodgers,Homicide,2020-07-13,New Jersey
Jaclyn Torres,Arson,2020-05-06,Delaware
William Hester,Assault,2020-02-04,Georgia
Christine Bennett,Fraud,2019-08-15,Montana
Scott Carr,Forgery,2021-05-04,Connecticut
Chelsea Pratt,Embezzlement,2019-04-13,Pennsylvania
Joseph Bowman,Arson,2019-11-24,Virginia
Ms. Kelli Smith,Drug Possession,2020-08-13,Michigan
Cassandra Allen,Forgery,2021-05-09,Idaho
John Brandt,Forgery,2023-04-21,Missouri
Laura Howell,Fraud,2022-09-27,Michigan
Sandra Jordan,Burglary,2019-01-23,Wisconsin
Kyle Aguirre,Forgery,2023-07-28,Florida
Mary Le,Drug Possession,2020-09-25,Minnesota
Robert Mcmillan,Fraud,2023-04-19,Oregon
Donald Griffin,Identity Theft,2022-01-16,Montana
Elizabeth Wagner,Fraud,2021-03-13,Missouri
Austin Gibson,Vandalism,2021-10-02,Connecticut
Patricia Bell,Drug Possession,2020-03-02,Missouri
Kylie Gonzalez,Forgery,2019-11-04,Arizona
Melissa Becker,Robbery,2019-06-12,Arkansas
Michael Anderson,Identity Theft,2023-07-19,Nevada
Richard Brandt,Grand Theft Auto,2021-10-17,Arkansas
Brianna Kennedy,Assault,2022-10-18,Mississippi
Christopher Garcia,Forgery,2020-12-09,Connecticut
Michael Patrick,Kidnapping,2021-03-04,North Dakota
Ashley Barker,Burglary,2021-10-13,Mississippi
Ian Price,Fraud,2020-07-18,North Carolina
John Hernandez,Fraud,2019-08-29,Missouri
Scott Garrett,Kidnapping,2022-09-27,Arkansas
Nina Franklin,Forgery,2019-11-23,Vermont
Anthony James,Forgery,2018-12-30,Alaska
Carrie Meyers,Vandalism,2022-02-09,Oklahoma
James Cannon,Embezzlement,2019-12-13,New York
Nicole Cook,Grand Theft Auto,2021-03-15,Iowa
Jacob Rose,Embezzlement,2019-09-12,Massachusetts
Jessica Garrett,Kidnapping,2020-06-22,Nebraska
Denise Lutz,Kidnapping,2022-06-28,Massachusetts
Stephen Dennis,Vandalism,2018-12-09,Delaware
Stanley Gomez,Assault,2023-03-17,Maryland
Aaron Robinson,Grand Theft Auto,2022-07-27,Delaware
Kristen Walter,Embezzlement,2019-01-06,Missouri
Danielle Stout,Burglary,2020-03-20,Washington
John Sanchez,Vandalism,2019-10-18,Indiana
Jesus Blankenship,Fraud,2021-12-02,Michigan
Holly Kelly,Homicide,2022-10-18,Wisconsin
Nicole Ward,Robbery,2019-03-20,Nebraska
Vincent Ellis,Vandalism,2020-08-03,Michigan
Tracy Schneider,Drug Possession,2019-04-16,Missouri
Scott Miller,Grand Theft Auto,2023-02-27,Tennessee
Robert Lewis PhD,Arson,2019-06-09,South Carolina
Sue Arias,Forgery,2020-05-02,Idaho
Cynthia Bryant,Arson,2021-07-19,Idaho
Colleen Wall,Forgery,2021-03-11,North Carolina
Mary Obrien,Forgery,2019-01-23,Arkansas
Kevin Taylor,Identity Theft,2020-07-31,Indiana
Connie Schaefer,Homicide,2019-01-10,California
Heather Smith,Homicide,2022-04-27,New Mexico
Michael Vincent,Arson,2022-01-30,Illinois
Jennifer Miller,Robbery,2019-05-18,Kentucky
Rebecca Lowe,Kidnapping,2019-08-23,Nebraska
Diana Benitez,Embezzlement,2019-10-05,Maine
Katelyn Rivera,Drug Possession,2022-01-27,Rhode Island
Jason Sullivan,Drug Possession,2021-09-15,Rhode Island
Hailey Wells,Embezzlement,2018-11-04,Kentucky
Tamara Turner,Homicide,2021-05-28,Maryland
Latoya Davis,Identity Theft,2023-03-14,Massachusetts
Alex Curtis,Assault,2018-10-20,Kansas
Frank Robbins,Kidnapping,2023-07-01,Washington
Karen Ross,Fraud,2021-03-27,Utah
Joshua Leach,Embezzlement,2020-10-03,Virginia
Adam Ware,Burglary,2019-10-12,Washington
Peter Booth,Forgery,2020-02-26,Massachusetts
John Cameron,Burglary,2021-05-21,Arizona
Joshua Clayton,Forgery,2020-02-22,Michigan
Teresa Harris,Robbery,2021-08-05,Rhode Island
Patrick Cardenas,Burglary,2022-11-09,Illinois
Jeremy Williams,Grand Theft Auto,2023-04-24,Montana
Megan Livingston,Embezzlement,2022-08-18,Montana
James Stewart,Homicide,2020-06-02,Wisconsin
Natalie Cline,Arson,2020-08-25,North Carolina
Aaron Frost,Vandalism,2023-03-04,Illinois
Vincent Byrd,Forgery,2020-02-14,Arkansas
Michael Ingram,Embezzlement,2023-05-16,Montana
Jeffrey Ray,Homicide,2022-11-06,Kentucky
Jennifer Gillespie,Homicide,2023-06-21,West Virginia
Mary Pearson,Homicide,2021-03-23,Alabama
Jeffrey Davies,Grand Theft Auto,2020-02-04,Vermont
Kristin Daugherty,Robbery,2023-01-24,West Virginia
Jason Hanna,Drug Possession,2018-09-02,Alaska
Ernest Johnson,Identity Theft,2020-03-06,Delaware
Timothy Thompson,Arson,2019-05-16,West Virginia
Jack Graham,Vandalism,2019-06-08,North Dakota
Katie Reyes,Assault,2022-01-12,South Carolina
Mrs. Angela Walls,Grand Theft Auto,2022-10-24,Indiana
Michael Johnson,Burglary,2022-11-15,Connecticut
Krystal Gomez,Assault,2019-04-28,Colorado
Kathleen Rowe,Forgery,2021-11-06,Arkansas
Timothy Ramos,Fraud,2022-04-21,New Hampshire
Christopher Brown,Fraud,2022-12-05,Georgia
Walter Fuller,Arson,2022-08-09,Arizona
Kerry Jones,Assault,2021-02-03,Kansas
Brad Choi,Drug Possession,2023-05-04,Idaho
Kevin Walker,Embezzlement,2023-01-08,Georgia
Christopher Fernandez,Fraud,2020-10-20,Idaho
Jacob Hernandez,Forgery,2021-01-25,New York
Nicholas Day,Identity Theft,2021-07-30,Arizona
Mr. James Romero,Embezzlement,2023-01-24,Oregon
Betty Davis,Forgery,2020-10-01,Missouri
Amy Gutierrez,Drug Possession,2020-08-25,Wyoming
Ralph Jones,Embezzlement,2019-12-06,South Dakota
Charles Briggs,Drug Possession,2018-12-29,Iowa
Jason Burton,Vandalism,2019-03-22,Illinois
Rachel Irwin,Forgery,2021-04-01,Pennsylvania
David Edwards,Burglary,2020-02-09,Missouri
Ashley Johnson,Grand Theft Auto,2020-11-27,Rhode Island
Cindy Calderon,Fraud,2021-11-07,South Carolina
Timothy Cox,Arson,2021-04-30,Massachusetts
Robert Marsh,Burglary,2020-02-03,Arizona
Michael Kidd,Embezzlement,2019-07-02,Kentucky
Edward Miller,Robbery,2022-09-22,Texas
Randall Johnson,Embezzlement,2019-04-19,Nebraska
Jill Parker,Homicide,2018-09-06,New York
Kevin Powell,Fraud,2021-06-11,Alabama
Patricia Miller,Embezzlement,2020-02-14,Maine
Patricia Montes,Embezzlement,2022-09-19,Colorado
Kelly Hall,Forgery,2023-07-04,Idaho
Jeremy Burke,Arson,2020-09-14,Missouri
Mary Marshall,Identity Theft,2019-06-04,Massachusetts
Abigail Lopez,Identity Theft,2023-07-29,Rhode Island
Matthew Holmes,Fraud,2023-05-20,California
Reginald Lamb,Arson,2021-09-05,Massachusetts
Jonathan Houston,Arson,2022-10-03,California
Victoria Anderson,Arson,2022-08-10,Connecticut
David Ramos,Arson,2021-05-19,Iowa
Maria Peterson,Arson,2018-12-22,North Dakota
Elizabeth Caldwell,Kidnapping,2020-06-06,North Carolina
Daniel Hays,Identity Theft,2020-09-15,Rhode Island
Matthew Keller,Arson,2023-07-14,Iowa
Casey Elliott,Vandalism,2023-07-18,Arkansas
Jorge Barry DDS,Grand Theft Auto,2020-10-11,Idaho
Jorge Becker,Kidnapping,2023-04-12,Oklahoma
Steven Ingram,Robbery,2022-06-05,North Dakota
Charles Montgomery,Robbery,2022-05-05,Mississippi
Jacob Wright,Arson,2023-06-29,Kansas
Scott Hall,Fraud,2021-12-12,Oregon
Dr. Taylor Barrera,Grand Theft Auto,2020-04-21,Kentucky
Jennifer Allen,Drug Possession,2019-06-20,North Carolina
Carrie Gallagher,Robbery,2021-03-29,North Carolina
Jessica Stevens,Robbery,2020-07-13,Delaware
Joann Medina,Burglary,2021-05-01,North Carolina
Gregg Baird,Fraud,2022-02-05,Minnesota
Stephanie Arnold,Fraud,2019-04-05,Hawaii
Craig Franklin,Burglary,2023-06-10,Alaska
Janet Gallagher,Drug Possession,2022-11-17,Oklahoma
Heather Bass,Forgery,2018-09-24,Vermont
Brandy Thompson,Kidnapping,2018-10-31,Nevada
Valerie Thompson,Fraud,2020-07-06,Maine
Travis Faulkner,Identity Theft,2022-11-11,Oregon
Laura Taylor,Burglary,2020-06-18,Kansas
Brett Macias,Grand Theft Auto,2023-03-07,Virginia
Susan Gonzalez,Burglary,2022-03-12,Iowa
Dr. Jessica Nolan DDS,Arson,2021-12-24,New York
Tanya Smith,Grand Theft Auto,2023-06-18,Missouri
John Nelson,Forgery,2021-12-07,South Dakota
Jennifer Tucker,Homicide,2023-06-07,New Hampshire
James Gonzales,Kidnapping,2022-11-03,Ohio
Dawn Young,Kidnapping,2019-04-29,Indiana
Michael King,Grand Theft Auto,2022-12-18,Mississippi
Melissa Hart,Assault,2022-04-28,Connecticut
Joseph Wilkins,Grand Theft Auto,2021-03-15,West Virginia
Harold Smith,Arson,2023-04-02,Georgia
Jennifer Cruz,Vandalism,2023-06-05,Connecticut
Christine Howard,Drug Possession,2019-07-22,Utah
Paul White,Arson,2022-02-14,South Dakota
Andrew Smith,Vandalism,2023-01-22,Rhode Island
Jeffrey Woods,Embezzlement,2021-01-10,Florida
James Ford,Drug Possession,2019-04-22,Virginia
Elizabeth Smith,Homicide,2023-05-22,Wyoming
Nicole Cole,Identity Theft,2019-08-09,South Carolina
Larry Mitchell,Fraud,2022-03-09,North Carolina
Matthew Obrien,Drug Possession,2020-11-16,Florida
Michael Robinson,Fraud,2018-11-16,Oklahoma
John Hansen,Fraud,2021-10-12,Texas
Katrina Powell,Homicide,2021-08-14,Alabama
Deborah Gould,Grand Theft Auto,2018-09-28,Rhode Island
James Walters,Homicide,2022-05-23,Pennsylvania
Devin Powers,Homicide,2022-12-07,Wisconsin
Daniel Jimenez,Burglary,2018-12-24,Indiana
William Johnson,Arson,2019-03-04,Georgia
Jordan Haynes,Drug Possession,2023-01-01,Indiana
Michele Mack,Grand Theft Auto,2022-01-27,Indiana
Tiffany West,Robbery,2021-04-09,Michigan
Katherine Simpson,Embezzlement,2022-12-07,Nebraska
Charles Rose,Drug Possession,2023-05-15,Montana
Carl Rivera,Embezzlement,2021-01-10,Maryland
Madison Wong,Embezzlement,2021-09-29,Michigan
Amanda Black,Arson,2019-07-14,South Dakota
Daniel Shaw,Grand Theft Auto,2022-08-15,Idaho
Michelle Nelson,Embezzlement,2023-03-25,Pennsylvania
Marc Hubbard,Robbery,2018-10-17,South Dakota
Maria Watkins,Assault,2021-06-13,Arizona
Kristen Harrington,Grand Theft Auto,2020-02-04,Missouri
Larry Little,Embezzlement,2019-10-15,Delaware
Melissa Davenport,Fraud,2021-08-08,New York
Anthony Stewart,Grand Theft Auto,2018-08-30,Tennessee
Jeffrey Williams,Robbery,2018-08-09,Ohio
Susan Knox,Embezzlement,2019-08-09,Kentucky
Brian Franklin,Drug Possession,2023-04-17,West Virginia
Alicia Miles,Assault,2021-09-21,Arizona
April Liu,Forgery,2019-02-27,Illinois
Michael Taylor,Fraud,2023-05-05,Kansas
Karen White,Fraud,2021-07-06,Florida
James Russell,Embezzlement,2021-02-28,Maine
Zachary Mathis,Grand Theft Auto,2019-03-20,Mississippi
John Herman,Grand Theft Auto,2023-01-10,Wisconsin
Amy Fleming,Forgery,2019-10-10,Alabama
Scott Parks,Identity Theft,2022-06-01,Minnesota
James Harrison,Vandalism,2022-08-21,Nebraska
Amy White,Homicide,2020-09-27,Georgia
Matthew Herman,Drug Possession,2019-11-11,Mississippi
Arthur Stevens,Grand Theft Auto,2020-08-28,West Virginia
Michelle Hall PhD,Embezzlement,2019-12-20,Wyoming
William Lewis MD,Kidnapping,2022-12-09,Nevada
Jordan Thompson,Homicide,2019-02-15,Georgia
Randy Wilson DDS,Identity Theft,2019-10-01,Alaska
Makayla Johnson,Kidnapping,2019-04-17,Tennessee
Mary Frederick,Homicide,2021-09-23,Kansas
Amber Kramer,Forgery,2021-01-09,New Hampshire
David Jones,Fraud,2019-05-22,Kansas
Dawn Reyes,Homicide,2021-11-06,Arkansas
Kristi Brown,Fraud,2022-04-02,Oregon
David Welch,Drug Possession,2021-10-13,New Mexico
Joshua Kent,Vandalism,2019-08-11,Minnesota
Amanda Ward,Assault,2018-09-18,Minnesota
Lindsey Hernandez,Assault,2021-09-16,West Virginia
Heather Thomas,Drug Possession,2021-02-26,Arizona
Steven Brown,Assault,2019-06-27,Kentucky
Samantha Stewart,Robbery,2023-01-08,Tennessee
Sonya Brewer,Drug Possession,2022-12-12,Florida
Jackie Martin,Forgery,2023-06-08,Oklahoma
Sarah Morris,Forgery,2018-11-19,Georgia
Alisha Mccoy,Drug Possession,2022-06-05,Pennsylvania
Jennifer Smith,Grand Theft Auto,2020-02-18,California
Brenda Winters,Robbery,2021-08-05,Illinois
Angela Young,Homicide,2021-01-09,New Mexico
Dr. Melinda Turner,Embezzlement,2021-10-01,North Carolina
Steven Ruiz,Forgery,2019-04-03,Nevada
Tyler Young,Kidnapping,2019-01-12,Nebraska
Kenneth Jordan,Assault,2020-12-12,Missouri
Jennifer Choi,Assault,2023-02-18,Rhode Island
Katherine Bailey,Fraud,2023-07-23,Alabama
Susan Cain,Fraud,2022-02-20,Arkansas
Erica Jones,Grand Theft Auto,2023-02-18,New Mexico
Ashley Smith,Assault,2019-10-19,Colorado
Mariah Bridges,Forgery,2019-09-07,Oregon
Stephen Brown,Robbery,2023-02-11,Illinois
Nancy Ingram,Burglary,2019-07-03,Florida
Kevin Bates,Homicide,2022-06-18,Pennsylvania
Mark King,Identity Theft,2019-02-23,New Jersey
Samantha Carlson,Burglary,2018-09-18,Washington
Justin Alexander,Grand Theft Auto,2020-03-06,New Hampshire
David Johnson,Homicide,2020-09-27,Washington
Claire Williams,Homicide,2019-11-17,South Carolina
William Wood,Arson,2021-08-24,Nevada
Mary Ewing,Homicide,2019-07-07,Oregon
Michelle Anderson,Arson,2019-12-06,Washington
Jeffrey Evans,Arson,2021-08-09,New Jersey
Theresa Kent,Kidnapping,2019-10-30,Florida
Joe Long,Grand Theft Auto,2020-03-08,Colorado
Erik Henderson,Grand Theft Auto,2020-10-17,Arkansas
Destiny Johnson,Robbery,2019-02-15,Colorado
Timothy Kane,Kidnapping,2018-10-09,Minnesota
Desiree Gill,Forgery,2019-09-04,Rhode Island
Ashley Torres,Vandalism,2020-10-25,Alaska
Cynthia Williams,Fraud,2018-09-08,North Carolina
Teresa King,Kidnapping,2021-01-26,Ohio
Chelsea Barr,Assault,2022-09-23,Wyoming
Mrs. Melissa Flynn,Embezzlement,2018-12-02,Florida
Joshua Johnson,Grand Theft Auto,2023-05-10,Massachusetts
David Johnson,Embezzlement,2019-10-30,Wyoming
Larry Rocha,Identity Theft,2021-08-11,New Jersey
Alyssa Johnston,Identity Theft,2022-07-15,New York
Craig Andrews,Arson,2019-02-15,Nebraska
Laura Hurst,Burglary,2018-10-13,Alabama
Carol Rios,Forgery,2018-09-25,South Dakota
Eric Lucas,Assault,2020-09-19,West Virginia
Meredith Garza,Assault,2023-07-12,Virginia
Darrell Nunez,Robbery,2020-10-29,New Mexico
Nicholas Jimenez,Fraud,2019-05-23,Iowa
Mr. Joshua Patel,Vandalism,2022-11-07,Florida
Shannon Hughes,Identity Theft,2018-11-13,South Dakota
Sheryl Lopez,Identity Theft,2020-12-12,Louisiana
Diane Hancock,Vandalism,2018-12-28,California
Shawn Quinn,Identity Theft,2019-09-09,Alaska
Michael Lopez,Robbery,2018-12-05,Pennsylvania
Eric House,Drug Possession,2018-08-23,Ohio
Meghan Whitehead,Robbery,2019-11-01,Connecticut
Caleb Johnson,Kidnapping,2022-09-20,Ohio
Michael Diaz,Forgery,2021-02-26,Washington
Jack Green,Assault,2023-03-09,Montana
Amy Wilson,Homicide,2020-09-11,Connecticut
Lisa Turner,Fraud,2023-05-18,New Hampshire
Jennifer Cook,Arson,2019-05-15,New York
Allison Price,Arson,2022-05-02,Mississippi
Regina Hernandez,Assault,2022-05-02,Mississippi
Allison Ryan,Homicide,2019-06-01,Ohio
Tiffany Walker,Fraud,2022-06-17,New York
Brittany Johnson,Assault,2018-12-18,South Carolina
Julia Lee,Vandalism,2021-03-01,Connecticut
Richard Scott,Homicide,2022-05-08,Alabama
Mr. Michael Travis,Drug Possession,2022-02-06,Idaho
Amy Solis,Homicide,2022-11-14,Florida
Maria Robles,Homicide,2019-07-29,Idaho
Aaron Williams,Drug Possession,2021-02-23,Delaware
Connie Washington,Homicide,2020-06-12,New Hampshire
Kathy Jenkins,Grand Theft Auto,2022-07-25,Rhode Island
Isabel Hicks,Arson,2023-05-25,Ohio
Natalie Cox,Arson,2020-05-27,Delaware
Jesse Terry,Kidnapping,2021-03-02,Texas
Mary Bell,Grand Theft Auto,2022-02-14,Montana
Cynthia Smith,Burglary,2022-03-14,Nevada
Christopher Phillips,Assault,2022-08-30,Connecticut
Virginia Bird,Drug Possession,2019-04-23,New Hampshire
Edward Martinez,Identity Theft,2020-09-02,Kentucky
Jesse Richmond,Vandalism,2022-07-06,North Dakota
Michael Williams,Burglary,2020-04-04,Kansas
Taylor Leach,Drug Possession,2019-07-20,Ohio
William Griffin,Kidnapping,2022-02-27,North Carolina
Evelyn Murillo,Arson,2018-11-16,Florida
Anthony Green,Forgery,2023-06-21,Florida
Johnny Shelton,Vandalism,2019-06-21,Mississippi
Amanda Phillips MD,Assault,2018-11-08,Maryland
Andre Ramirez,Vandalism,2019-12-18,Tennessee
Robyn Sanchez,Robbery,2019-04-07,New Jersey
Veronica Williams,Grand Theft Auto,2020-02-13,West Virginia
James Davis,Kidnapping,2021-05-07,Kentucky
Michael Smith,Assault,2023-03-08,Delaware
William Adams,Forgery,2021-03-13,North Dakota
Jimmy Wells,Embezzlement,2019-10-05,Alaska
Vanessa Spencer,Assault,2023-07-03,Arkansas
Barbara Johnson,Homicide,2020-04-28,New Jersey
Samuel Baldwin,Homicide,2023-01-25,Wyoming
Heather Marshall,Robbery,2023-03-20,South Carolina
Edward Fernandez,Homicide,2022-06-11,West Virginia
Thomas Perez,Embezzlement,2018-08-19,North Dakota
Raymond Lopez,Fraud,2023-04-05,Pennsylvania
Gail Martin,Identity Theft,2018-08-12,Maine
Tim Andrade,Grand Theft Auto,2019-03-06,Mississippi
Paula Davis,Homicide,2021-06-19,Alabama
Megan Rivera,Vandalism,2019-10-07,Iowa
Charles Shaw,Vandalism,2019-03-29,Vermont
Paul Bell,Homicide,2022-10-24,Georgia
James Smith,Drug Possession,2022-11-20,Delaware
Betty Martinez,Assault,2022-01-30,Kansas
Christopher Frazier,Grand Theft Auto,2021-11-29,Wyoming
Bobby Gonzalez,Assault,2021-12-13,Michigan
Megan Herrera,Robbery,2019-11-22,New York
Joshua Turner,Identity Theft,2023-01-06,New Mexico
Lindsey Kramer,Homicide,2018-12-19,Alabama
Oscar Harris,Embezzlement,2022-08-17,California
Carol Johnson,Fraud,2019-03-21,California
Kim Leon,Burglary,2020-07-05,New York
Andrea Baldwin,Fraud,2020-04-09,Montana
Patrick Jones,Fraud,2019-02-10,Ohio
Mark Clark,Arson,2020-06-28,Delaware
Vanessa Ellis,Burglary,2023-06-02,Virginia
William French,Grand Theft Auto,2019-06-21,Massachusetts
William Bates,Grand Theft Auto,2022-08-03,Oklahoma
Erin Carter,Grand Theft Auto,2022-10-01,Oklahoma
James Randall,Arson,2019-06-22,Virginia
Michelle Curry,Grand Theft Auto,2021-03-20,New Jersey
Philip Matthews,Kidnapping,2019-08-13,Arizona
Christopher Burton,Fraud,2020-11-06,New Hampshire
Jillian Smith,Identity Theft,2019-04-10,Louisiana
Cynthia Anderson,Homicide,2022-05-16,Maryland
Jennifer Davis,Robbery,2022-05-16,Alaska
Morgan Brown,Fraud,2020-12-01,New Mexico
James Griffith,Robbery,2022-12-16,Wyoming
Kimberly Robinson,Drug Possession,2020-10-07,Montana
Elizabeth Santos,Identity Theft,2020-03-03,Ohio
Rebecca Stephens,Burglary,2022-03-10,South Dakota
Adam Lindsey,Grand Theft Auto,2018-10-22,South Carolina
Duane Wilkinson,Arson,2021-07-13,Wyoming
Wayne Gutierrez,Robbery,2022-11-01,Massachusetts
Patricia Maddox,Kidnapping,2020-07-26,Rhode Island
Julian Walls,Arson,2020-01-07,Montana
Audrey Watson,Fraud,2019-08-16,Oregon
Peter Burton,Fraud,2019-11-25,Massachusetts
Daniel Collier,Vandalism,2020-02-25,Texas
Jennifer Stevens,Fraud,2022-05-31,Rhode Island
Mrs. Heather Davis PhD,Arson,2020-11-21,Michigan
Nancy Guzman,Fraud,2019-03-16,Missouri
William Welch,Identity Theft,2022-11-02,Tennessee
Joyce Robles,Burglary,2022-06-08,Hawaii
Kelly Henry,Grand Theft Auto,2021-03-13,Idaho
Sandra Hill,Identity Theft,2018-12-26,Montana
Angel Hamilton,Identity Theft,2018-10-19,Indiana
Danielle Salazar,Robbery,2023-07-22,Colorado
Thomas Wilson,Grand Theft Auto,2022-03-24,Montana
Alan Murillo,Fraud,2018-12-21,New Mexico
Mrs. Donna Anderson,Kidnapping,2020-10-05,Kansas
Sarah Flowers,Embezzlement,2019-04-10,Oklahoma
Margaret Kennedy,Drug Possession,2022-12-03,Tennessee
